smiles0,smiles1,charge0,charge1,natoms0,natoms1,system_id,group_orig,group_id,k_index,geom_id,cc_basis,cc_HF,cc_MP2_os,cc_MP2_ss,cc_CCSD_os,cc_CCSD_ss,cc_(T),cc_[T],cc_MP2_all,cc_CCSD(T)_all,cc_delta_CCSD(T),qz_HF,qz_MP2_os,qz_MP2_ss,qz_MP2_all,tz_HF,tz_MP2_os,tz_MP2_ss,tz_MP2_all,cbs_MP2_os,cbs_MP2_ss,cbs_MP2_all,cbs_CCSD(T)_all,espx_HF_es,espx_HF_hl,espx_HF_ovl,espx_MP2_es,espx_MP2_ovl,sapt_es,sapt_ex,sapt_exs2,sapt_ind,sapt_exind,sapt_disp,sapt_exdisp_os,sapt_exdisp_ss,sapt_delta_HF,sapt_all,nn_CCSD(T)_all,nn_CCSD(T)_all_05,nn_CCSD(T)_all_95,xyz,elements,elements_lists
C,C,0,0,5,5,11052,370K,2190632,-8,54812606,avtz,4.85582,-1.31996,-1.15686,-1.08143,-1.16903,-0.33641,-0.33186,2.37899,2.26894,-0.11005,4.84888,-1.3924,-1.18114,2.27534,4.85582,-1.31996,-1.15686,2.37899,-1.44526,-1.19886,2.20476,2.09471,-1.97052,5.5802,0.06569,-2.10314,0.0685,-1.99238,7.57621,7.51382,-0.60298,0.66376,-3.06899,0.13012,0.24235,-0.81233,2.13576,2.12103,1.98181,2.21186,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 10.69747 6.63605 0.15298 11.72468 6.64804 -0.24034 10.04512 6.08523 -0.54059 10.33261 7.66847 0.25775 10.68697 6.14247 1.13597,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,-7,54812607,avtz,3.52148,-1.10458,-0.97413,-0.90591,-0.98986,-0.28708,-0.28314,1.44278,1.33864,-0.10414,3.51645,-1.16125,-0.99396,1.36124,3.52148,-1.10458,-0.97413,1.44278,-1.2026,-1.00843,1.30542,1.20128,-1.39817,4.01823,0.04936,-1.50307,0.0518,-1.41278,5.4517,5.41822,-0.37895,0.42373,-2.51365,0.09583,0.18129,-0.58358,1.2636,1.22174,1.09054,1.30506,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 10.77529 6.58 0.18131 11.80249 6.59199 -0.21201 10.12294 6.02918 -0.51226 10.41042 7.61242 0.28608 10.76478 6.08642 1.1643,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,-6,54812608,avtz,2.54823,-0.92569,-0.82172,-0.75948,-0.83901,-0.24501,-0.24165,0.80081,0.70473,-0.09609,2.54451,-0.96995,-0.83792,0.73664,2.54823,-0.92569,-0.82172,0.80081,-1.00224,-0.84974,0.69253,0.59644,-0.98801,2.88856,0.03696,-1.07004,0.03905,-0.99749,3.91059,3.89273,-0.23708,0.26796,-2.06502,0.07004,0.13479,-0.41517,0.66863,0.61203,0.5245,0.68859,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 10.8531 6.52394 0.20964 11.88031 6.53593 -0.18368 10.20075 5.97312 -0.48393 10.48824 7.55637 0.31442 10.8426 6.03036 1.19263,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,-5,54812609,avtz,1.84033,-0.777,-0.69442,-0.63731,-0.71192,-0.20916,-0.2063,0.36892,0.28195,-0.08697,1.83752,-0.81151,-0.70765,0.31836,1.84033,-0.777,-0.69442,0.36892,-0.8367,-0.71731,0.28351,0.19654,-0.69532,2.07324,0.02759,-0.75885,0.02935,-0.70125,2.7966,2.78714,-0.14772,0.16793,-1.70196,0.05084,0.09969,-0.29294,0.2712,0.20965,0.13611,0.27794,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 10.93092 6.46789 0.23798 11.95812 6.47988 -0.15534 10.27857 5.91707 -0.45559 10.56605 7.50031 0.34275 10.92041 5.97431 1.22097,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,-4,54812610,avtz,1.32678,-0.65327,-0.58793,-0.53535,-0.60481,-0.1786,-0.17619,0.08558,0.00802,-0.07756,1.32462,-0.68017,-0.59876,0.04568,1.32678,-0.65327,-0.58793,0.08558,-0.69981,-0.60666,0.01815,-0.05942,-0.48725,1.48596,0.02053,-0.53602,0.02199,-0.4908,1.99412,1.98914,-0.09172,0.10435,-1.40755,0.03666,0.07342,-0.20539,0.01309,-0.04069,-0.09747,0.01513,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 11.00873 6.41183 0.26631 12.03594 6.42382 -0.12701 10.35638 5.86101 -0.42726 10.64387 7.44426 0.37108 10.99823 5.91825 1.2493,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,-3,54812611,avtz,0.95509,-0.55023,-0.49871,-0.45025,-0.51448,-0.15257,-0.15054,-0.09385,-0.16221,-0.06837,0.95342,-0.5712,-0.5076,-0.12538,0.95509,-0.55023,-0.49871,-0.09385,-0.58651,-0.51408,-0.14717,-0.21553,-0.3399,1.06374,0.01524,-0.37705,0.01643,-0.34188,1.41798,1.41537,-0.05676,0.06433,-1.16828,0.02628,0.05388,-0.14344,-0.14789,-0.19257,-0.23604,-0.14959,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 11.08655 6.35578 0.29464 12.11375 6.36777 -0.09868 10.4342 5.80496 -0.39893 10.72168 7.3882 0.39942 11.07604 5.8622 1.27763,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,-2,54812612,avtz,0.68667,-0.46433,-0.42386,-0.37922,-0.43827,-0.13041,-0.12871,-0.20152,-0.26122,-0.0597,0.68538,-0.4807,-0.43117,-0.22649,0.68667,-0.46433,-0.42386,-0.20152,-0.49264,-0.43651,-0.24376,-0.30346,-0.23591,0.76074,0.01128,-0.26399,0.01225,-0.23691,1.00572,1.00436,-0.03505,0.03938,-0.97331,0.01873,0.03944,-0.1001,-0.2421,-0.28621,-0.32336,-0.24963,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 11.16436 6.29973 0.32298 12.19157 6.31172 -0.07034 10.51201 5.7489 -0.37059 10.7995 7.33215 0.42775 11.15386 5.80615 1.30597,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,-1,54812613,avtz,0.49321,-0.39265,-0.36098,-0.31992,-0.37392,-0.11155,-0.11013,-0.26043,-0.31217,-0.05175,0.49222,-0.40544,-0.36701,-0.28024,0.49321,-0.39265,-0.36098,-0.26043,-0.41478,-0.37141,-0.29397,-0.34571,-0.16283,0.54364,0.00832,-0.1839,0.00911,-0.1632,0.71166,0.71096,-0.02161,0.02396,-0.814,0.01328,0.02882,-0.07011,-0.29121,-0.33421,-0.36662,-0.3019,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 11.24218 6.24367 0.35131 12.26938 6.25566 -0.04201 10.58983 5.69285 -0.34226 10.87731 7.2761 0.45608 11.23167 5.75009 1.3343,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,0,54812614,avtz,0.35402,-0.33279,-0.30808,-0.2704,-0.31955,-0.09551,-0.09433,-0.28685,-0.33144,-0.04459,0.35326,-0.34279,-0.31306,-0.30259,0.35402,-0.33279,-0.30808,-0.28685,-0.35009,-0.3167,-0.31353,-0.35812,-0.11162,0.38834,0.00613,-0.12734,0.00676,-0.11165,0.50257,0.50221,-0.01332,0.01451,-0.68343,0.00936,0.02102,-0.04955,-0.31049,-0.34867,-0.37741,-0.31947,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 11.31999 6.18762 0.37964 12.3472 6.19961 -0.01368 10.66764 5.6368 -0.31393 10.95513 7.22004 0.48442 11.30949 5.69404 1.36263,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,1,54812615,avtz,0.25403,-0.28273,-0.26351,-0.22903,-0.27359,-0.08187,-0.08089,-0.29221,-0.33046,-0.03825,0.25345,-0.29057,-0.26763,-0.30475,0.25403,-0.28273,-0.26351,-0.29221,-0.29628,-0.27064,-0.31347,-0.35172,-0.07593,0.27739,0.0045,-0.08757,0.005,-0.07575,0.35433,0.35414,-0.00822,0.00876,-0.57607,0.00657,0.01532,-0.03556,-0.31064,-0.34398,-0.37028,-0.31766,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 11.3978 6.13156 0.40798 12.42501 6.14355 0.01466 10.74546 5.58074 -0.28559 11.03294 7.16399 0.51275 11.3873 5.63798 1.39097,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,2,54812616,avtz,0.18229,-0.24082,-0.22591,-0.19444,-0.2347,-0.07028,-0.06947,-0.28443,-0.31712,-0.03269,0.18186,-0.24696,-0.22932,-0.29442,0.18229,-0.24082,-0.22591,-0.28443,-0.25144,-0.23181,-0.30139,-0.33408,-0.05115,0.19821,0.0033,-0.05971,0.00369,-0.05087,0.2495,0.2494,-0.0051,0.00528,-0.4875,0.00458,0.01115,-0.02607,-0.29903,-0.32716,-0.35155,-0.30251,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 11.47562 6.07551 0.43631 12.50283 6.0875 0.04299 10.82327 5.52469 -0.25726 11.11076 7.10793 0.54108 11.46512 5.58193 1.4193,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,3,54812617,avtz,0.13089,-0.20568,-0.19414,-0.1655,-0.20176,-0.06043,-0.05975,-0.26893,-0.2968,-0.02787,0.13057,-0.21049,-0.19696,-0.27689,0.13089,-0.20568,-0.19414,-0.26893,-0.21401,-0.19902,-0.28246,-0.31033,-0.03402,0.14175,0.00241,-0.04028,0.00272,-0.0337,0.17554,0.17549,-0.00318,0.00318,-0.41418,0.00319,0.00811,-0.01963,-0.28068,-0.3048,-0.32765,-0.28191,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 11.55343 6.01946 0.46464 12.58064 6.03145 0.07132 10.90109 5.46863 -0.22893 11.18857 7.05188 0.56942 11.54293 5.52588 1.44763,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,4,54812618,avtz,0.09408,-0.17617,-0.16725,-0.14125,-0.17382,-0.05206,-0.05149,-0.24934,-0.27306,-0.02372,0.09384,-0.17995,-0.16958,-0.25569,0.09408,-0.17617,-0.16725,-0.24934,-0.1827,-0.17128,-0.26015,-0.28386,-0.02222,0.10151,0.00176,-0.02677,0.002,-0.02193,0.12345,0.12343,-0.002,0.00192,-0.35326,0.0022,0.00589,-0.01522,-0.25895,-0.27906,-0.29991,-0.25823,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 11.63125 5.9634 0.49298 12.65846 5.97539 0.09966 10.9789 5.41258 -0.20059 11.26639 6.99583 0.59775 11.62075 5.46982 1.47597,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,5,54812619,avtz,0.06773,-0.15134,-0.14445,-0.12091,-0.1501,-0.04494,-0.04446,-0.22806,-0.24822,-0.02016,0.06755,-0.1543,-0.14637,-0.23311,0.06773,-0.15134,-0.14445,-0.22806,-0.15646,-0.14777,-0.23667,-0.25683,-0.01421,0.07284,0.00129,-0.01749,0.00147,-0.01392,0.08682,0.08681,-0.00128,0.00116,-0.30247,0.00152,0.00427,-0.01215,-0.23603,-0.25257,-0.27049,-0.23472,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 11.70906 5.90735 0.52131 12.73627 5.91934 0.12799 11.05672 5.35653 -0.17226 11.3442 6.93977 0.62608 11.69856 5.41377 1.5043,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,6,54812620,avtz,0.04888,-0.1304,-0.12508,-0.10381,-0.12993,-0.03887,-0.03848,-0.2066,-0.22373,-0.01712,0.04875,-0.13272,-0.12666,-0.21063,0.04888,-0.1304,-0.12508,-0.2066,-0.13441,-0.12781,-0.21347,-0.2306,-0.0088,0.0524,0.00094,-0.01114,0.00108,-0.00851,0.06109,0.06108,-0.00083,0.0007,-0.25996,0.00104,0.00309,-0.00996,-0.21332,-0.22718,-0.24309,-0.2117,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 11.78688 5.85129 0.54964 12.81409 5.86328 0.15632 11.13453 5.30047 -0.14393 11.42202 6.88372 0.65442 11.77638 5.35771 1.53263,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,10,54812621,avtz,0.01381,-0.07413,-0.07221,-0.0582,-0.07479,-0.02229,-0.02209,-0.13252,-0.14147,-0.00895,0.01376,-0.07498,-0.07291,-0.13413,0.01381,-0.07413,-0.07221,-0.13252,-0.07561,-0.07342,-0.13526,-0.14421,-0.00021,0.01463,0.00026,-0.00075,0.00031,-0.0,0.01508,0.01508,-0.00017,0.0001,-0.14703,0.00023,0.00082,-0.00531,-0.13629,-0.14298,-0.15312,-0.13261,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 12.09814 5.62708 0.66298 13.12535 5.63907 0.26966 11.44579 5.07626 -0.03059 11.73328 6.6595 0.76775 12.08764 5.1335 1.64597,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,15,54812622,avtz,0.00338,-0.03911,-0.03852,-0.03025,-0.0397,-0.01177,-0.01167,-0.07426,-0.07835,-0.00409,0.00336,-0.03935,-0.03876,-0.07476,0.00338,-0.03911,-0.03852,-0.07426,-0.03953,-0.03894,-0.07511,-0.0792,0.00104,0.0035,5e-05,0.001,6e-05,0.00113,0.00262,0.00262,-4e-05,1e-05,-0.07756,3e-05,0.00014,-0.00254,-0.07621,-0.07963,-0.08524,-0.07398,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 12.48721 5.34681 0.80464 13.51442 5.3588 0.41132 11.83487 4.79598 0.11107 12.12235 6.37923 0.90942 12.47671 4.85323 1.78763,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,20,54812623,avtz,0.00111,-0.02203,-0.02182,-0.01684,-0.02237,-0.00661,-0.00655,-0.04274,-0.04471,-0.00197,0.0011,-0.0221,-0.0219,-0.04291,0.00111,-0.02203,-0.02182,-0.04274,-0.02216,-0.02197,-0.04302,-0.04499,0.00073,0.00111,1e-05,0.00076,1e-05,0.00076,0.00041,0.00041,-1e-05,0.0,-0.04377,0.0,2e-05,-0.00115,-0.04374,-0.04498,-0.04881,-0.04113,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 12.87629 5.06654 0.94631 13.9035 5.07853 0.55299 12.22394 4.51571 0.25274 12.51143 6.09896 1.05108 12.86579 4.57295 1.9293,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,25,54812624,avtz,0.00048,-0.01311,-0.01301,-0.00993,-0.01328,-0.00391,-0.00388,-0.02564,-0.02664,-0.001,0.00048,-0.01313,-0.01305,-0.0257,0.00048,-0.01311,-0.01301,-0.02564,-0.01315,-0.01307,-0.02575,-0.02675,0.0004,0.00047,0.0,0.00042,0.0,0.00043,4e-05,4e-05,-0.0,0.0,-0.02609,0.0,0.0,-0.00059,-0.02622,-0.02649,-0.02945,-0.02359,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 13.26536 4.78626 1.08798 14.29257 4.79825 0.69466 12.61301 4.23544 0.39441 12.9005 5.81869 1.19275 13.25486 4.29268 2.07097,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,30,54812625,avtz,0.00025,-0.00816,-0.00811,-0.00614,-0.00825,-0.00243,-0.00241,-0.01602,-0.01656,-0.00054,0.00024,-0.00817,-0.00813,-0.01605,0.00025,-0.00816,-0.00811,-0.01602,-0.00818,-0.00814,-0.01607,-0.01661,0.00022,0.00024,0.0,0.00024,0.0,0.00024,0.0,-0.0,-0.0,0.0,-0.01626,0.0,0.0,-0.00042,-0.01645,-0.01615,-0.01826,-0.01405,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 13.65444 4.50599 1.22964 14.68164 4.51798 0.83632 13.00209 3.95517 0.53607 13.28957 5.53842 1.33442 13.64393 4.01241 2.21263,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,35,54812626,avtz,0.00014,-0.00527,-0.00525,-0.00394,-0.00532,-0.00156,-0.00155,-0.01038,-0.01069,-0.0003,0.00014,-0.00528,-0.00525,-0.01039,0.00014,-0.00527,-0.00525,-0.01038,-0.00528,-0.00526,-0.0104,-0.01071,0.0001,0.00014,0.0,0.00011,0.0,0.00013,0.0,0.0,-0.0,0.0,-0.01052,-0.0,0.0,-0.00036,-0.01075,-0.01029,-0.0118,-0.00874,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 14.04351 4.22572 1.37131 15.07072 4.23771 0.97799 13.39116 3.6749 0.67774 13.67865 5.25815 1.47608 14.03301 3.73214 2.3543,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2190632,40,54812627,avtz,8e-05,-0.00352,-0.0035,-0.00262,-0.00354,-0.00104,-0.00103,-0.00694,-0.00712,-0.00018,8e-05,-0.00352,-0.00351,-0.00695,8e-05,-0.00352,-0.0035,-0.00694,-0.00352,-0.00351,-0.00695,-0.00713,0.0001,8e-05,0.0,0.00011,0.0,8e-05,0.0,0.0,-0.0,0.0,-0.00702,-0.0,0.0,-0.0003,-0.00724,-0.00693,-0.00796,-0.00585,8.10779 8.48259 -0.69952 9.16455 8.78796 -0.69559 8.03993 7.39301 -0.56456 7.64853 8.76251 -1.65906 7.57724 8.98722 0.12137 14.43258 3.94545 1.51298 15.45979 3.95744 1.11966 13.78024 3.39463 0.81941 14.06772 4.97788 1.61775 14.42208 3.45187 2.49597,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2196811,-22,54984557,avtz,62.28008,-5.41903,-4.99575,-3.95309,-4.63727,-1.27918,-1.27252,51.8653,52.41053,0.54523,62.23427,-5.81164,-5.08223,51.3404,62.28008,-5.41903,-4.99575,51.8653,-6.09813,-5.14534,50.9908,51.53603,-17.07271,86.81782,0.5478,-16.70462,0.5402,-16.97955,97.72646,88.0495,-24.88139,15.29833,-15.31052,0.47923,1.2213,-8.93128,48.62259,51.27965,50.84855,51.72297,-7.88207 2.23433 -6.56789 -7.7769 2.76143 -5.60815 -8.59615 2.77431 -7.20704 -8.25049 1.21368 -6.38752 -6.90422 2.18733 -7.06948 -6.13961 2.40677 -8.65596 -6.44307 1.85845 -7.75194 -5.05749 2.60129 -8.62153 -6.68251 3.36219 -8.70518 -6.37561 1.80525 -9.54617,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2196811,-21,54984559,avtz,46.02648,-4.49338,-4.16473,-3.28697,-3.92375,-1.08416,-1.07624,37.36837,37.73159,0.36322,45.99403,-4.81188,-4.23572,36.94644,46.02648,-4.49338,-4.16473,37.36837,-5.0443,-4.28751,36.66222,37.02544,-13.98047,63.11679,0.43238,-13.80584,0.42789,-13.93071,73.15669,67.51009,-16.79392,11.46754,-12.38436,0.4971,1.06948,-7.91609,35.16573,36.85429,36.5438,37.18653,-7.88207 2.23433 -6.56789 -7.7769 2.76143 -5.60815 -8.59615 2.77431 -7.20704 -8.25049 1.21368 -6.38752 -6.90422 2.18733 -7.06948 -6.07686 2.4103 -8.73375 -6.38031 1.86199 -7.82972 -4.99474 2.60482 -8.69931 -6.61976 3.36572 -8.78297 -6.31286 1.80878 -9.62396,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2196811,-20,54984558,avtz,33.98328,-3.71833,-3.46021,-2.73104,-3.30605,-0.9174,-0.90895,26.80475,27.02879,0.22404,33.95766,-3.97703,-3.51876,26.46187,33.98328,-3.71833,-3.46021,26.80475,-4.16581,-3.56148,26.23037,26.45441,-11.04448,45.82758,0.33866,-10.99102,0.33642,-11.03278,54.37649,51.13191,-11.2557,8.3283,-10.01165,0.46097,0.90348,-6.47255,25.29656,26.32849,26.03862,26.62284,-7.88207 2.23433 -6.56789 -7.7769 2.76143 -5.60815 -8.59615 2.77431 -7.20704 -8.25049 1.21368 -6.38752 -6.90422 2.18733 -7.06948 -6.01411 2.41384 -8.81153 -6.31756 1.86552 -7.9075 -4.93199 2.60836 -8.77709 -6.55701 3.36926 -8.86075 -6.25011 1.81232 -9.70174,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2196811,-19,54984560,avtz,25.05317,-3.07407,-2.86886,-2.26991,-2.77723,-0.77553,-0.76709,19.11024,19.23049,0.12025,25.03184,-3.28451,-2.91751,18.82982,25.05317,-3.07407,-2.86886,19.11024,-3.43808,-2.953,18.64075,18.76101,-8.50564,33.22926,0.26341,-8.5234,0.26274,-8.51494,40.167,38.32773,-7.48955,5.89158,-8.0956,0.40044,0.74389,-5.0373,18.06552,18.73432,18.49794,18.97963,-7.88207 2.23433 -6.56789 -7.7769 2.76143 -5.60815 -8.59615 2.77431 -7.20704 -8.25049 1.21368 -6.38752 -6.90422 2.18733 -7.06948 -5.95136 2.41737 -8.88931 -6.25481 1.86905 -7.98528 -4.86924 2.61189 -8.85487 -6.49426 3.37279 -8.93853 -6.18736 1.81585 -9.77952,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2196811,-18,54984561,avtz,18.43465,-2.5415,-2.37624,-1.88905,-2.32845,-0.6553,-0.64723,13.51691,13.56186,0.04495,18.41642,-2.71254,-2.41682,13.28706,18.43465,-2.5415,-2.37624,13.51691,-2.83735,-2.44643,13.13264,13.17759,-6.42689,24.06035,0.20358,-6.48242,0.20394,-6.44167,29.5086,28.47842,-4.94472,4.0766,-6.5518,0.333,0.60134,-3.79752,12.78383,13.15706,12.94485,13.37667,-7.88207 2.23433 -6.56789 -7.7769 2.76143 -5.60815 -8.59615 2.77431 -7.20704 -8.25049 1.21368 -6.38752 -6.90422 2.18733 -7.06948 -5.88861 2.4209 -8.96709 -6.19206 1.87259 -8.06306 -4.80649 2.61542 -8.93265 -6.43151 3.37632 -9.01631 -6.12461 1.81938 -9.8573,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2196811,-17,54984562,avtz,13.53584,-2.10307,-1.96807,-1.57524,-1.9501,-0.55366,-0.54621,9.4647,9.45683,-0.00786,13.52014,-2.24133,-2.00187,9.27694,13.53584,-2.10307,-1.96807,9.4647,-2.34223,-2.02654,9.15138,9.14352,-4.78422,17.39714,0.15642,-4.85586,0.15741,-4.79534,21.57485,21.00393,-3.23765,2.76906,-5.30893,0.26824,0.4796,-2.8057,8.94413,9.13158,8.93699,9.33238,-7.88207 2.23433 -6.56789 -7.7769 2.76143 -5.60815 -8.59615 2.77431 -7.20704 -8.25049 1.21368 -6.38752 -6.90422 2.18733 -7.06948 -5.82586 2.42444 -9.04487 -6.12931 1.87612 -8.14084 -4.74374 2.61896 -9.01044 -6.36876 3.37986 -9.09409 -6.06186 1.82292 -9.93508,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
C,C,0,0,5,5,11052,370K,2196811,-16,54984563,avtz,9.91648,-1.74294,-1.63109,-1.31673,-1.63263,-0.4679,-0.46117,6.54245,6.49922,-0.04323,9.90332,-1.8537,-1.65907,6.39054,9.91648,-1.74294,-1.63109,6.54245,-1.93453,-1.6795,6.2893,6.24606,-3.51789,12.56261,0.11955,-3.59237,0.12088,-3.52254,15.70977,15.39628,-2.10245,1.85275,-4.30829,0.21084,0.37844,-2.04935,6.16918,6.27203,6.12073,6.43284,-7.88207 2.23433 -6.56789 -7.7769 2.76143 -5.60815 -8.59615 2.77431 -7.20704 -8.25049 1.21368 -6.38752 -6.90422 2.18733 -7.06948 -5.76311 2.42797 -9.12265 -6.06656 1.87966 -8.21862 -4.68099 2.62249 -9.08822 -6.30601 3.38339 -9.17187 -5.99911 1.82645 -10.01286,C H H H H C H H H H,"['C', 'H', 'H', 'H', 'H', 'C', 'H', 'H', 'H', 'H']"
